carUrl,carModel,lot,yearMake,brand,price,runDate,description,views
https://www.gaaclassiccars.com//vehicles/40084/2009-dodge-charger-srt8,Charger SRT8,"
Lot #
ST0176
",2009,Dodge,"
","
2024 April
","
6.1L HEMI Engine
","
668
"
https://www.gaaclassiccars.com//vehicles/40096/1966-volkswagen-beetle,Beetle ,"
Lot #
ST0177
",1966,Volkswagen,,"
2024 April
","
Older Restoration
","
1,075
"
https://www.gaaclassiccars.com//vehicles/39932/1963-ford-300,300 ,"
Lot #
ST0178
",1963,Ford,,"
2024 April
","
Full Frame Off Restoration
","
1,902
"
https://www.gaaclassiccars.com//vehicles/40097/2006-bmw-m6,M6 ,"
Lot #
ST0179
",2006,BMW,,"
2024 April
","
5.0L 500 HP V10 Engine
","
953
"
https://www.gaaclassiccars.com//vehicles/39810/1969-ford-mustang,Mustang ,"
Lot #
ST0180
",1969,Ford,"
","
2024 April
","
Less Than 500 Miles on 2022 Build
","
1,301
"
https://www.gaaclassiccars.com//vehicles/39871/1965-ford-econoline,Econoline ,"
Lot #
ST0181
",1965,Ford,,"
2024 April
","
Hand Painted Woodgrain
","
1,219
"
https://www.gaaclassiccars.com//vehicles/39817/1963-chevrolet-nova-chevy-ii,Nova Chevy II,"
Lot #
ST0182
",1963,Chevrolet,,"
2024 April
","
335 Small Block Engine
","
1,504
"
https://www.gaaclassiccars.com//vehicles/40099/1968-mercury-cougar,Cougar ,"
Lot #
ST0183
",1968,Mercury,,"
2024 April
","
302 CID Engine
","
1,310
"
https://www.gaaclassiccars.com//vehicles/39887/2001-chevrolet-corvette,Corvette ,"
Lot #
ST0184
",2001,Chevrolet,,"
2024 April
","
5.7L LS1 350 HP Engine
","
820
"
https://www.gaaclassiccars.com//vehicles/39819/1972-volkswagen-beetle,Beetle ,"
Lot #
ST0185
",1972,Volkswagen,,"
2024 April
","
1600 cc Volkswagen Engine
","
3,591
"
https://www.gaaclassiccars.com//vehicles/39812/1975-fiat-500-jolly,500 Jolly,"
Lot #
ST0186
",1975,Fiat,,"
2024 April
","
Upgraded 594cc Air Cooled 2 Cylinder Engine
","
1,134
"
https://www.gaaclassiccars.com//vehicles/40102/1972-gmc-sprint,Sprint ,"
Lot #
ST0187
",1972,GMC,,"
2024 April
","
350 CID V8 Engine
","
1,075
"
https://www.gaaclassiccars.com//vehicles/40020/2005-jeep-wrangler-unlimited,Wrangler Unlimited,"
Lot #
ST0188
",2005,Jeep,"
","
2024 April
","
Alloy Wheels
","
731
"
https://www.gaaclassiccars.com//vehicles/39813/1998-land-rover-defender-90,Defender 90,"
Lot #
ST0189
",1998,Land Rover,"
","
2024 April
","
Special Highland Edition
","
802
"
https://www.gaaclassiccars.com//vehicles/39815/1968-chevrolet-c10-cst,C10 CST,"
Lot #
ST0190
",1968,Chevrolet,,"
2024 April
","
New Blueprint 383 CID Stroker Engine
","
1,358
"
https://www.gaaclassiccars.com//vehicles/39874/2013-chevrolet-silverado,Silverado ,"
Lot #
ST0191
",2013,Chevrolet,"
","
2024 April
","
One Owner with Original MSO
","
1,028
"
https://www.gaaclassiccars.com//vehicles/40037/1969-chevrolet-corvette,Corvette ,"
Lot #
ST0192
",1969,Chevrolet,"
","
2024 April
","
Side Pipe Car
","
1,348
"
https://www.gaaclassiccars.com//vehicles/40021/1981-chevrolet-corvette,Corvette ,"
Lot #
ST0193
",1981,Chevrolet,,"
2024 April
","
T-Top
","
1,127
"
https://www.gaaclassiccars.com//vehicles/40098/1981-chevrolet-camaro-z28,Camaro Z28,"
Lot #
ST0194
",1981,Chevrolet,"
","
2024 April
","
355 CID Small Block Engine
","
900
"
https://www.gaaclassiccars.com//vehicles/40046/2002-chevrolet-camaro-z28,Camaro Z28,"
Lot #
ST0195
",2002,Chevrolet,,"
2024 April
","
5.7L LS1 Engine
","
707
"
https://www.gaaclassiccars.com//vehicles/39917/1979-lincoln-mark-v-cartier-edition,Mark V Cartier Edition,"
Lot #
FR0001
",1979,Lincoln,"
","
2024 April
","
400 CID V8 Engine
","
1,932
"
https://www.gaaclassiccars.com//vehicles/39956/2002-jeep-wrangler-sahara,Wrangler Sahara,"
Lot #
FR0002
",2002,Jeep,,"
2024 April
","
4x4
","
1,816
"
https://www.gaaclassiccars.com//vehicles/39996/1940-mercury-eight,Eight ,"
Lot #
FR0004
",1940,Mercury,,"
2024 April
","
Flathead V8 Engine
","
2,194
"
https://www.gaaclassiccars.com//vehicles/39780/1973-chevrolet-monte-carlo,Monte Carlo ,"
Lot #
FR0005
",1973,Chevrolet,,"
2024 April
","
Built Chevy 350 CID Engine
","
4,206
"
https://www.gaaclassiccars.com//vehicles/39742/1984-ford-f250-xlt,F250 XLT,"
Lot #
FR0006
",1984,Ford,,"
2024 April
","
5.8L Engine
","
2,619
"
https://www.gaaclassiccars.com//vehicles/39977/2005-volkswagen-phaeton,Phaeton ,"
Lot #
FR0007
",2005,Volkswagen,"
","
2024 April
","
85K Actual Miles
","
1,317
"
https://www.gaaclassiccars.com//vehicles/39876/1987-alfa-romeo-spider-graduate,Spider Graduate,"
Lot #
FR0008
",1987,Alfa Romeo,,"
2024 April
","
46K Actual Miles
","
1,268
"
https://www.gaaclassiccars.com//vehicles/39804/1995-mazda-miata,Miata ,"
Lot #
FR0009
",1995,Mazda,"
","
2024 April
","
347 CID Roller Engine
","
1,707
"
https://www.gaaclassiccars.com//vehicles/39994/1958-volkswagen-dune-buggy,Dune Buggy ,"
Lot #
FR0010
",1958,Volkswagen,"
","
2024 April
","
1192 cc 36 HP Engine
","
2,196
"
https://www.gaaclassiccars.com//vehicles/39811/1984-dodge-rampage,Rampage ,"
Lot #
FR0011
",1984,Dodge,,"
2024 April
","
4 Speed Manual Transmission
","
1,924
"
https://www.gaaclassiccars.com//vehicles/39851/1988-nissan-pickup,Pickup ,"
Lot #
FR0012
",1988,Nissan,"
","
2024 April
","
Matching Camper Top
","
1,296
"
https://www.gaaclassiccars.com//vehicles/39849/1985-chevrolet-silverado,Silverado ,"
Lot #
FR0013
",1985,Chevrolet,"
","
2024 April
","
383 Stroker Engine
","
1,559
"
https://www.gaaclassiccars.com//vehicles/39739/2006-chrysler-300-srt-8,300 SRT-8 ,"
Lot #
FR0014
",2006,Chrysler,,"
2024 April
","
6.1L HEMI Engine
","
1,900
"
https://www.gaaclassiccars.com//vehicles/39741/1978-datsun-280z,280Z ,"
Lot #
FR0015
",1978,Datsun,,"
2024 April
","
Same Owner Since 1994
","
2,277
"
https://www.gaaclassiccars.com//vehicles/39910/1983-pontiac-trans-am-pace-car,Trans Am Pace Car,"
Lot #
FR0016
",1983,Pontiac,,"
2024 April
",,"
1,256
"
https://www.gaaclassiccars.com//vehicles/39650/1987-chevrolet-caprice-brougham,Caprice Brougham,"
Lot #
FR0017
",1987,Chevrolet,,"
2024 April
","
New Vinyl Top
","
6,592
"
https://www.gaaclassiccars.com//vehicles/39655/1979-chevrolet-k10,K10 ,"
Lot #
FR0018
",1979,Chevrolet,,"
2024 April
","
350 CID Small Block Chevy Engine
","
3,238
"
https://www.gaaclassiccars.com//vehicles/40100/1963-dodge-polara-500,Polara 500,"
Lot #
FR0019
",1963,Dodge,,"
2024 April
","
Super Stock Tribute Car
","
1,771
"
https://www.gaaclassiccars.com//vehicles/39878/1964-ford-custom-300,Custom 300,"
Lot #
FR0020
",1964,Ford,"
","
2024 April
","
Built 302 CID V8 w/ FiTech Fuel Injection
","
1,645
"
https://www.gaaclassiccars.com//vehicles/39670/1955-ford-thunderbird,Thunderbird ,"
Lot #
FR0021
",1955,Ford,,"
2024 April
","
Professionally Restored
","
2,944
"
https://www.gaaclassiccars.com//vehicles/39870/2008-jaguar-xkr,XKR ,"
Lot #
FR0022
",2008,Jaguar,,"
2024 April
","
4.2L 420hp Supercharged V8 Engine
","
1,441
"
https://www.gaaclassiccars.com//vehicles/40111/1988-mazda-rx-7,RX-7 ,"
Lot #
FR0023
",1988,Mazda,,"
2024 April
","
74K Actual Miles
","
724
"
https://www.gaaclassiccars.com//vehicles/39979/1995-ford-f150,F150 ,"
Lot #
FR0024
",1995,Ford,"
","
2024 April
","
84K Miles
","
1,672
"
https://www.gaaclassiccars.com//vehicles/40004/1965-rambler-ambassador-990h,Ambassador 990H,"
Lot #
FR0025
",1965,Rambler,"
","
2024 April
","
47K Miles
","
1,558
"
https://www.gaaclassiccars.com//vehicles/39860/1984-chevrolet-silverado-c10,Silverado C10 ,"
Lot #
FR0026
",1984,Chevrolet,,"
2024 April
","
454 CID V8 Engine
","
1,601
"
https://www.gaaclassiccars.com//vehicles/39761/1998-ford-expedition,Expedition ,"
Lot #
FR0027
",1998,Ford,,"
2024 April
","
Eddie Bauer Trim Package
","
1,519
"
https://www.gaaclassiccars.com//vehicles/39659/1990-ford-mustang-7up-edition,Mustang 7UP Edition,"
Lot #
FR0028
",1990,Ford,,"
2024 April
","
Fully Documented
","
2,394
"
https://www.gaaclassiccars.com//vehicles/39759/1970-chevrolet-c10,C10 ,"
Lot #
FR0029
",1970,Chevrolet,"
","
2024 April
","
Short Bed Pickup
","
1,801
"
https://www.gaaclassiccars.com//vehicles/39638/1986-pontiac-fiero-gt,Fiero GT,"
Lot #
FR0030
",1986,Pontiac,"
","
2024 April
","
4K Actual Miles
","
9,463
"
https://www.gaaclassiccars.com//vehicles/39752/1982-chevrolet-c10-scottsdale,C10 Scottsdale,"
Lot #
FR0031
",1982,Chevrolet,"
","
2024 April
","
383 CID Stroker V8 Engine
","
5,132
"
https://www.gaaclassiccars.com//vehicles/39731/2010-jeep-wrangler-sport,Wrangler Sport,"
Lot #
FR0032
",2010,Jeep,,"
2024 April
","
36K Miles
","
1,379
"
https://www.gaaclassiccars.com//vehicles/39652/1956-ford-thunderbird,Thunderbird ,"
Lot #
FR0033
",1956,Ford,,"
2024 April
","
Convertible / Automatic Transmission
","
2,166
"
https://www.gaaclassiccars.com//vehicles/40074/1996-chevrolet-corvette-collector-edition,Corvette Collector Edition,"
Lot #
FR0034
",1996,Chevrolet,,"
2024 April
","
29K Actual Miles
","
1,119
"
https://www.gaaclassiccars.com//vehicles/39649/1991-chevrolet-k1500-silverado,K1500 Silverado,"
Lot #
FR0035
",1991,Chevrolet,"
","
2024 April
","
One Family Owned
","
2,660
"
https://www.gaaclassiccars.com//vehicles/39743/1997-chevrolet-c-k-1500,C/K 1500 ,"
Lot #
FR0036
",1997,Chevrolet,,"
2024 April
","
4.3L V6 Engine
","
2,654
"
https://www.gaaclassiccars.com//vehicles/40083/2004-jaguar-xkr,XKR ,"
Lot #
FR0037
",2004,Jaguar,,"
2024 April
","
4.2L 390hp Supercharged V8 Engine
","
1,024
"
https://www.gaaclassiccars.com//vehicles/39900/1998-jeep-wrangler-sport,Wrangler Sport,"
Lot #
FR0038
",1998,Jeep,,"
2024 April
","
4x4
","
1,256
"
https://www.gaaclassiccars.com//vehicles/39925/2009-mini-cooper-coupe,Cooper Coupe,"
Lot #
FR0039
",2009,Mini,,"
2024 April
","
One Owner
","
1,142
"
https://www.gaaclassiccars.com//vehicles/39899/2008-bmw-650i,650I ,"
Lot #
FR0040
",2008,BMW,,"
2024 April
","
4.8L 360hp V8 Engine
","
1,772
"
https://www.gaaclassiccars.com//vehicles/39898/2008-audi-s8,S8 ,"
Lot #
FR0041
",2008,Audi,,"
2024 April
","
USA Spec Audi S8 V10 Sedan
","
1,407
"
https://www.gaaclassiccars.com//vehicles/40033/1972-ford-f100,F100 ,"
Lot #
FR0042
",1972,Ford,,"
2024 April
","
Automatic Transmission
","
2,160
"
https://www.gaaclassiccars.com//vehicles/39665/1990-chevrolet-c-k-1500,C/K 1500 ,"
Lot #
FR0043
",1990,Chevrolet,,"
2024 April
","
Short Bed
","
5,682
"
https://www.gaaclassiccars.com//vehicles/39673/2003-mercedes-benz-sl55-amg,SL55 AMG,"
Lot #
FR0044
",2003,Mercedes Benz,,"
2024 April
","
5.5L Supercharged AMG Aluminum V8 Engine
","
2,032
"
https://www.gaaclassiccars.com//vehicles/39639/1994-jeep-wrangler,Wrangler ,"
Lot #
FR0045
",1994,Jeep,,"
2024 April
","
Restored
","
4,273
"
https://www.gaaclassiccars.com//vehicles/39736/1977-mercedes-benz-450slc,450SLC ,"
Lot #
FR0046
",1977,Mercedes Benz,,"
2024 April
","
Power Sunroof
","
1,620
"
https://www.gaaclassiccars.com//vehicles/39730/2011-jeep-wrangler-sport,Wrangler Sport,"
Lot #
FR0047
",2011,Jeep,,"
2024 April
","
Hardtop
","
1,340
"
https://www.gaaclassiccars.com//vehicles/39902/2002-chevrolet-silverado-2500-hd,Silverado 2500 HD,"
Lot #
FR0048
",2002,Chevrolet,,"
2024 April
","
6.6L Duramax Turbocharged Diesel V8 Engine
","
1,795
"
https://www.gaaclassiccars.com//vehicles/39905/1964-chevrolet-corvair-monza,Corvair Monza,"
Lot #
FR0049
",1964,Chevrolet,,"
2024 April
","
Restoration Completed in 2006
","
1,521
"
